"","PassengerId","HomePlanet","CryoSleep","Cabin","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Total_Spend","Transported"
"2358","5118_01","Europa","False","B/198/S","55 Cancri e",20,"False",0,2988,0,419,106,"Mares Calian",3513,TRUE
"2359","5119_01","Mars","False","E/319/P","TRAPPIST-1e",26,"False",6,0,1041,0,0,"Wafox Sin",1047,FALSE
"2360","5121_01","Earth","","G/826/P","TRAPPIST-1e",18,"False",0,0,19,746,5,"Ireen Hermanapp",770,FALSE
"2361","5123_01","Earth","False","F/1043/P","PSO J318.5-22",21,"False",742,0,15,0,0,"Chesty Deckerry",757,FALSE
"2362","5131_01","Europa","False","B/172/P","55 Cancri e",26,"False",0,5824,0,327,1508,"Alchib Bendembly",7659,FALSE
"2363","5131_02","Europa","True","B/172/P","55 Cancri e",55,"False",0,0,0,0,0,"",0,TRUE
"2364","5134_01","Mars","False","E/329/S","TRAPPIST-1e",24,"False",1347,0,1,2,7,"Cakes Homin",1357,FALSE
"2365","5135_01","Earth","False","F/1047/P","TRAPPIST-1e",27,"False",0,0,70,2026,13,"Herina Willynnedy",2109,FALSE
"2366","5139_01","","False","F/1048/P","55 Cancri e",18,"False",231,508,594,0,585,"Bonya Goodson",1918,FALSE
"2367","5141_01","Mars","True","F/1049/P","TRAPPIST-1e",20,"False",0,0,0,0,0,"Anack Gene",0,TRUE
"2368","5143_01","Earth","False","F/985/S","TRAPPIST-1e",31,"False",0,820,16,29,2,"Garyan Emenez",867,FALSE
"2369","5147_01","Earth","False","G/842/S","TRAPPIST-1e",37,"False",5,0,849,0,0,"Therie Moorez",854,FALSE
"2370","5149_01","Europa","False","B/173/P","PSO J318.5-22",37,"True",0,16963,0,11483,5220,"Dhenar Slowatic",33666,FALSE
"2371","5149_02","Europa","True","B/173/P","55 Cancri e",57,"False",0,0,0,0,0,"Muons Slowatic",0,TRUE
"2372","5150_01","Mars","True","F/987/S","TRAPPIST-1e",39,"False",0,0,0,0,0,"Chones Bush",0,TRUE
"2373","5153_01","Earth","True","G/843/S","TRAPPIST-1e",20,"False",0,0,0,0,0,"Sadine Hinetthews",0,TRUE
"2374","5155_01","Mars","False","F/1053/P","TRAPPIST-1e",18,"False",85,0,683,570,0,"Heep Tité",1338,FALSE
"2375","5159_01","Europa","False","B/174/P","55 Cancri e",29,"True",47,2914,0,0,259,"Zedasim Rupeet",3220,TRUE
"2376","5159_02","Europa","False","B/174/P","55 Cancri e",31,"False",0,837,0,1,4102,"Okulas Rupeet",4940,TRUE
"2377","5164_01","Europa","True","C/201/S","55 Cancri e",27,"False",0,0,0,0,0,"Menchah Reeddommy",0,TRUE
"2378","5164_02","Europa","True","","TRAPPIST-1e",43,"False",0,0,0,0,0,"Shamak Reeddommy",0,TRUE
"2379","5168_01","Earth","False","F/1055/P","TRAPPIST-1e",27,"False",0,0,27,1358,0,"Tany Carverson",1385,FALSE
"2380","5169_01","Mars","False","D/164/P","55 Cancri e",32,"False",679,138,4,359,0,"Fes Buthe",1180,FALSE
"2381","5172_01","Earth","False","G/833/P","TRAPPIST-1e",19,"False",0,180,712,0,886,"Armen Fielsenders",1778,FALSE
"2382","5178_01","Earth","False","F/992/S","TRAPPIST-1e",50,"False",171,537,37,0,3,"Stelly Mcfaddenson",748,FALSE
"2383","5183_01","Earth","False","F/993/S","TRAPPIST-1e",19,"False",0,0,717,0,0,"Anda Gibbsonton",717,FALSE
"2384","5189_01","Europa","False","A/63/S","55 Cancri e",44,"False",0,2175,0,25,0,"Alathim Dratembid",2200,TRUE
"2385","5191_01","Europa","False","D/157/S","TRAPPIST-1e",49,"False",0,291,0,1320,2092,"Sadirk Conpressen",3703,FALSE
"2386","5195_01","Europa","False","C/161/P","55 Cancri e",30,"False",4,92,2488,2182,1210,"Alkaida Quelfly",5976,TRUE
"2387","5200_01","Earth","False","F/996/S","TRAPPIST-1e",41,"False",824,0,0,0,47,"Dessie Crayeson",871,FALSE
"2388","5203_01","Europa","False","C/162/P","55 Cancri e",34,"False",0,7492,25,1116,3,"Okulam Trashifus",8636,FALSE
"2389","5203_02","Europa","True","C/162/P","55 Cancri e",30,"False",0,0,0,0,0,"Luxion Trashifus",0,TRUE
"2390","5212_01","Earth","False","G/846/S","PSO J318.5-22",22,"False",0,305,148,250,134,"Bobara Booness",837,FALSE
"2391","5215_01","Europa","False","E/333/S","TRAPPIST-1e",29,"False",0,17,0,0,7312,"Krabius Irintious",7329,FALSE
"2392","5219_01","Mars","True","F/1001/S","TRAPPIST-1e",32,"False",0,0,0,0,0,"Sugars Minen",0,TRUE
"2393","5219_02","Mars","False","F/1001/S","PSO J318.5-22",40,"False",162,0,1599,0,0,"Tifet Minen",1761,FALSE
"2394","5222_01","Earth","True","G/847/S","TRAPPIST-1e",50,"False",0,0,0,0,0,"Delody Dunnisey",0,TRUE
"2395","5228_01","Earth","False","G/850/S","PSO J318.5-22",31,"False",0,0,0,267,507,"Berta Merce",774,FALSE
"2396","5228_02","Earth","True","G/850/S","55 Cancri e",1,"False",0,0,0,0,0,"Milyn Merce",0,TRUE
"2397","5231_01","Earth","False","G/851/S","TRAPPIST-1e",30,"False",42,2,1565,1961,0,"Janee Leton",3570,FALSE
"2398","5232_01","Europa","False","C/203/S","55 Cancri e",34,"True",4195,45,0,6298,438,"Haldah Extraly",10976,FALSE
"2399","5232_02","Europa","False","C/203/S","55 Cancri e",41,"False",0,83,0,3817,1115,"Grum Extraly",5015,TRUE
"2400","5233_01","Mars","False","F/1066/P","TRAPPIST-1e",34,"False",224,0,995,0,0,"Burbix Bancy",1219,FALSE
"2401","5237_01","Mars","True","F/1068/P","TRAPPIST-1e",14,"False",0,0,0,0,0,"Caks Cooki",0,TRUE
"2402","5241_01","Earth","False","F/1069/P","55 Cancri e",13,"False",1,457,93,23,0,"Stelly Logannon",574,FALSE
"2403","5241_02","Earth","True","G/846/P","PSO J318.5-22",16,"False",0,0,0,0,0,"Walley Logannon",0,TRUE
"2404","5245_01","Europa","False","A/48/P","55 Cancri e",25,"False",0,2386,0,417,425,"Okulus Disheract",3228,TRUE
"2405","5259_01","Earth","False","G/857/S","55 Cancri e",17,"False",68,5,0,692,81,"Francy Mejiamsey",846,FALSE
"2406","5261_01","Earth","False","F/1011/S","TRAPPIST-1e",41,"False",1673,729,0,0,0,"Des Heney",2402,FALSE
"2407","5263_01","Mars","False","F/1072/P","55 Cancri e",28,"False",1431,0,39,3,0,"Honjay Sto",1473,FALSE
"2408","5267_01","Earth","False","G/851/P","TRAPPIST-1e",3,"False",0,0,0,0,0,"Stance Monsoney",0,FALSE
"2409","5267_02","Earth","True","G/851/P","TRAPPIST-1e",18,"False",0,0,0,0,0,"Lerome Monsoney",0,TRUE
"2410","5267_03","Earth","False","F/1074/P","TRAPPIST-1e",20,"False",62,272,1613,88,41,"Gerly Monsoney",2076,FALSE
"2411","5270_01","Earth","True","","PSO J318.5-22",32,"False",0,0,0,0,0,"Arl Hickson",0,TRUE
"2412","5283_01","Earth","False","G/853/P","PSO J318.5-22",59,"False",0,179,225,6,304,"Deany Alshipson",714,FALSE
"2413","5284_01","Europa","True","E/328/P","TRAPPIST-1e",52,"False",0,0,0,0,0,"Batares Siveduced",0,TRUE
"2414","5285_01","Europa","True","C/164/P","TRAPPIST-1e",47,"False",0,0,0,0,0,"Dyonif Motive",0,TRUE
"2415","5286_01","Europa","False","D/166/P","55 Cancri e",56,"False",0,1213,2,3081,24,"Chellus Amoutake",4320,TRUE
"2416","5289_01","Mars","False","F/1082/P","TRAPPIST-1e",24,"False",54,370,725,0,0,"Mounch Curie",1149,FALSE
"2417","5293_01","Earth","False","G/855/P","TRAPPIST-1e",13,"False",893,0,0,0,0,"Annah Carsoning",893,FALSE
"2418","5293_02","Earth","False","E/329/P","TRAPPIST-1e",15,"False",905,13,43,19,0,"Elsane Carsoning",980,FALSE
"2419","5294_01","Earth","False","F/1017/S","TRAPPIST-1e",40,"False",0,316,121,434,0,"Ine Prestonard",871,FALSE
"2420","5295_01","","False","B/180/P","55 Cancri e",30,"False",710,29,1618,3605,367,"Meisa Obedaming",6329,FALSE
"2421","5296_01","Europa","False","C/207/S","TRAPPIST-1e",25,"False",0,32,0,2095,692,"Sadalm Ininal",2819,TRUE
"2422","5302_01","Mars","False","F/1018/S","TRAPPIST-1e",10,"False",0,0,0,0,0,"Cinst Wooes",0,FALSE
"2423","5306_01","Mars","False","F/1020/S","55 Cancri e",28,"False",794,0,614,0,0,"Coats Mad",1408,FALSE
"2424","5306_02","Mars","False","D/160/S","TRAPPIST-1e",36,"False",41,0,3509,0,0,"Rail Mad",3550,FALSE
"2425","5308_01","Earth","False","G/865/S","PSO J318.5-22",12,"False",0,0,0,0,0,"Regana Mccarveymon",0,FALSE
"2426","5308_02","Earth","True","G/865/S","TRAPPIST-1e",26,"False",0,0,0,0,0,"Kene Mccarveymon",0,TRUE
"2427","5308_03","Earth","False","G/865/S","TRAPPIST-1e",33,"False",0,26,70,0,678,"Roydo Mccarveymon",774,FALSE
"2428","5309_01","Europa","True","C/165/P","TRAPPIST-1e",42,"False",0,0,0,0,0,"Brachir Steroot",0,TRUE
"2429","5311_01","Earth","True","G/858/P","TRAPPIST-1e",31,"False",0,0,0,0,0,"Evey Tranciams",0,TRUE
"2430","5317_01","Earth","False","G/866/S","TRAPPIST-1e",20,"False",775,3,0,30,0,"Velyne Gibbsonton",808,FALSE
"2431","5317_02","Earth","True","G/866/S","55 Cancri e",24,"False",0,0,0,0,0,"Dord Gibbsonton",0,TRUE
"2432","5318_01","Earth","True","G/859/P","TRAPPIST-1e",37,"False",0,0,0,0,0,"Eliana Coopelandez",0,TRUE
"2433","5318_02","Earth","False","F/1088/P","TRAPPIST-1e",19,"False",33,1972,14,0,1,"Len Coopelandez",2020,FALSE
"2434","5319_01","Mars","False","F/1089/P","TRAPPIST-1e",13,"False",1082,91,64,0,0,"Appers Man",1237,FALSE
"2435","5321_01","Earth","False","F/1022/S","PSO J318.5-22",23,"False",8,0,0,340,310,"Ritey Gordanieves",658,FALSE
"2436","5324_01","Earth","","G/860/P","TRAPPIST-1e",44,"False",0,0,0,0,0,"Racily Mcbriguez",0,FALSE
"2437","5328_01","Europa","True","C/166/P","TRAPPIST-1e",36,"False",0,0,0,0,0,"Achib Dischod",0,TRUE
"2438","5329_01","Earth","False","E/331/P","TRAPPIST-1e",79,"False",0,53,0,4,1568,"Gory Mclardson",1625,FALSE
"2439","5329_02","Earth","True","G/861/P","PSO J318.5-22",1,"False",0,0,0,0,0,"Jamela Mclardson",0,TRUE
"2440","5329_03","Earth","False","G/861/P","TRAPPIST-1e",12,"False",0,0,0,0,0,"Joandy Mclardson",0,FALSE
"2441","5329_04","Earth","False","G/861/P","TRAPPIST-1e",8,"False",0,0,0,0,0,"",0,FALSE
"2442","5329_05","Earth","False","","PSO J318.5-22",45,"False",0,311,115,4,328,"Delley Mclardson",758,FALSE
"2443","5329_06","Earth","False","G/861/P","TRAPPIST-1e",10,"False",0,0,0,0,0,"Sandie Mclardson",0,FALSE
"2444","5329_07","Earth","False","G/861/P","TRAPPIST-1e",3,"False",0,0,0,0,0,"Kariel Mclardson",0,FALSE
"2445","5332_01","Earth","False","F/1096/P","TRAPPIST-1e",37,"False",24,1361,0,0,0,"Dennya Harmontry",1385,FALSE
"2446","5335_01","Europa","True","A/49/P","55 Cancri e",43,"False",0,0,0,0,0,"Aldah Moring",0,TRUE
"2447","5335_02","Europa","True","A/49/P","TRAPPIST-1e",38,"False",0,0,0,0,0,"Marf Moring",0,TRUE
"2448","5335_03","Europa","False","A/49/P","55 Cancri e",33,"False",4781,4132,0,4,39,"Steron Pronfraked",8956,FALSE
"2449","5335_04","Europa","False","A/49/P","55 Cancri e",25,"False",13,3209,0,24,330,"Edark Moring",3576,TRUE
"2450","5336_01","Earth","False","F/1097/P","TRAPPIST-1e",42,"False",0,3,693,50,0,"Toniel Anthompson",746,FALSE
"2451","5338_01","Earth","","F/1025/S","TRAPPIST-1e",35,"False",0,1046,2,0,0,"Eilace Brien",1048,FALSE
"2452","5339_01","Europa","False","C/167/P","55 Cancri e",35,"False",0,2301,0,302,728,"Alcoran Balightal",3331,TRUE
"2453","5339_02","Europa","False","C/167/P","TRAPPIST-1e",30,"False",0,2895,0,77,26,"Bahamin Balightal",2998,TRUE
"2454","5339_03","Europa","True","C/167/P","55 Cancri e",33,"False",0,0,0,0,0,"Marrai Balightal",0,TRUE
"2455","5342_01","Earth","False","E/338/S","TRAPPIST-1e",30,"False",641,0,0,0,1,"Andace Logannon",642,FALSE
"2456","5349_01","Earth","True","G/863/P","PSO J318.5-22",23,"False",0,0,0,0,0,"Doria Wolferguson",0,TRUE
"2457","5352_01","Earth","True","G/864/P","",13,"False",0,0,0,0,0,"Pennie Foledges",0,TRUE
"2458","5357_01","Europa","True","B/184/P","TRAPPIST-1e",32,"False",0,0,0,0,0,"Atrino Unpasine",0,TRUE
"2459","5357_02","Europa","True","B/184/P","TRAPPIST-1e",17,"False",0,0,0,0,0,"Jihalla Diouselt",0,TRUE
"2460","5357_03","Europa","False","B/184/P","55 Cancri e",37,"True",1181,797,0,2490,1,"Taban Hoodjuded",4469,FALSE
"2461","5357_04","Europa","False","B/184/P","TRAPPIST-1e",49,"False",0,300,0,1822,349,"Suhaino Unpasine",2471,TRUE
"2462","5358_01","Europa","False","E/335/P","TRAPPIST-1e",53,"False",0,1634,0,1,503,"Weion Capplid",2138,TRUE
"2463","5364_01","Earth","True","G/866/P","55 Cancri e",27,"False",0,0,0,0,0,"Patoya Brooke",0,TRUE
"2464","5369_01","Mars","False","F/1103/P","TRAPPIST-1e",26,"False",178,0,1168,0,0,"Spros Buche",1346,FALSE
"2465","5369_02","Mars","False","D/169/P","TRAPPIST-1e",50,"False",2335,2,46,1,0,"Crick Buche",2384,FALSE
"2466","5369_03","Mars","True","F/1103/P","55 Cancri e",17,"False",0,0,0,0,0,"Sunkle Buche",0,TRUE
"2467","5370_01","Earth","False","G/867/P","TRAPPIST-1e",22,"False",0,0,906,0,2,"Lina Savaraldez",908,FALSE
"2468","5371_01","Mars","True","F/1027/S","TRAPPIST-1e",8,"False",0,0,0,0,0,"Coobix Apple",0,TRUE
"2469","5371_02","Mars","False","E/341/S","TRAPPIST-1e",42,"False",620,0,318,0,16,"Gonut Apple",954,FALSE
"2470","5371_03","Mars","True","F/1027/S","TRAPPIST-1e",30,"False",0,0,0,0,0,"Cats Apple",0,TRUE
"2471","5371_04","Mars","False","F/1027/S","55 Cancri e",4,"False",0,0,0,0,0,"Panbug Apple",0,TRUE
"2472","5373_01","","False","F/1028/S","TRAPPIST-1e",27,"False",465,0,76,2,883,"Pies Gelle",1426,FALSE
"2473","5376_01","Europa","True","C/171/P","55 Cancri e",15,"False",0,0,0,0,0,"Almino Fantlaxed",0,TRUE
"2474","5376_02","Europa","True","C/171/P","TRAPPIST-1e",38,"False",0,0,0,0,0,"Cherrak Fantlaxed",0,TRUE
"2475","5377_01","Europa","True","C/172/P","55 Cancri e",51,"False",0,0,0,0,0,"Hallah Ousious",0,TRUE
"2476","5381_01","Mars","False","F/1031/S","TRAPPIST-1e",26,"False",766,0,145,1284,170,"Sal Bara",2365,FALSE
"2477","5382_01","Europa","True","C/211/S","55 Cancri e",34,"False",0,0,0,0,0,"Tabdhib Cralinal",0,TRUE
"2478","5382_02","Europa","True","C/211/S","55 Cancri e",45,"False",0,0,0,0,0,"Becruxa Cralinal",0,TRUE
"2479","5386_01","Earth","True","G/868/P","TRAPPIST-1e",18,"False",0,0,0,0,0,"Sandie Quinnerettt",0,TRUE
"2480","5391_01","Earth","False","F/1107/P","PSO J318.5-22",21,"False",0,1,0,660,0,"Hughan Reenon",661,FALSE
"2481","5393_01","Earth","False","F/1108/P","TRAPPIST-1e",23,"False",744,0,0,16,193,"Sanda Blainson",953,FALSE
"2482","5398_01","Mars","True","F/1110/P","TRAPPIST-1e",24,"False",0,0,0,0,0,"Boats Soun",0,TRUE
"2483","5399_01","Earth","False","F/1033/S","TRAPPIST-1e",20,"False",0,50,50,1179,3,"Gailya Burnerez",1282,FALSE
"2484","5400_01","Earth","True","","TRAPPIST-1e",32,"False",0,0,0,0,0,"Rancy Blancoy",0,TRUE
"2485","5403_01","","False","E/345/S","TRAPPIST-1e",22,"False",0,0,1,1,785,"Rayle Bradlerson",787,FALSE
"2486","5405_01","Earth","False","E/339/P","TRAPPIST-1e",13,"False",94,0,0,889,0,"Gerry Bardsey",983,FALSE
"2487","5407_01","Mars","","E/346/S","TRAPPIST-1e",42,"False",0,0,0,0,0,"Weaffs Datty",0,FALSE
"2488","5409_01","Earth","False","E/347/S","TRAPPIST-1e",19,"False",0,0,0,791,0,"Chary Denashipson",791,FALSE
"2489","5417_01","Mars","False","E/348/S","TRAPPIST-1e",24,"False",372,0,1,0,3085,"Cats Sutte",3458,FALSE
"2490","5419_01","Earth","False","F/1115/P","PSO J318.5-22",45,"False",153,111,16,10,488,"Arl Welles",778,FALSE
"2491","5426_01","Earth","False","F/1038/S","TRAPPIST-1e",35,"False",91,1797,123,0,163,"Jone Holton",2174,FALSE
"2492","5428_01","Earth","False","F/1039/S","TRAPPIST-1e",16,"False",444,0,1,231,84,"Kylen Huntt",760,FALSE
"2493","5428_02","Earth","True","","TRAPPIST-1e",16,"False",0,0,0,0,0,"Loria Huntt",0,TRUE
"2494","5429_01","Earth","False","F/1119/P","TRAPPIST-1e",43,"False",49,20,0,0,1075,"Cathya Leeves",1144,FALSE
"2495","5432_01","Earth","False","F/1120/P","TRAPPIST-1e",31,"False",0,8,1987,0,0,"Celis Chardsons",1995,FALSE
"2496","5433_01","Europa","False","A/66/S","TRAPPIST-1e",27,"False",0,4853,0,150,50,"Pent Derterval",5053,FALSE
"2497","5439_01","Mars","False","F/1040/S","TRAPPIST-1e",22,"False",1301,0,545,0,8,"Frunch Watte",1854,FALSE
"2498","5442_01","Earth","False","F/1042/S","TRAPPIST-1e",48,"False",0,79,0,4,1366,"Julion Sextones",1449,FALSE
"2499","5444_01","Earth","False","F/1043/S","55 Cancri e",20,"False",557,164,1,0,0,"Samie Halexandez",722,FALSE
"2500","5448_01","Mars","False","D/165/S","TRAPPIST-1e",35,"False",1400,0,984,0,0,"Pebray Date",2384,FALSE
"2501","5449_01","Earth","False","","55 Cancri e",23,"False",56,272,35,264,0,"Trice Oneidson",627,FALSE
"2502","5456_01","Earth","False","F/1128/P","TRAPPIST-1e",28,"False",478,0,202,0,36,"Geneen Hinetthews",716,FALSE
"2503","5460_01","Earth","False","F/1130/P","PSO J318.5-22",19,"False",24,1,115,37,479,"Candra Baldson",656,FALSE
"2504","5461_01","Europa","False","E/352/S","55 Cancri e",45,"False",0,2570,0,1510,2777,"Giedia Brugashed",6857,FALSE
"2505","5464_01","Earth","False","E/353/S","TRAPPIST-1e",16,"False",41,0,0,1029,624,"Helley Weissey",1694,FALSE
"2506","5473_01","Earth","False","G/879/P","TRAPPIST-1e",3,"False",0,0,0,0,0,"Jasony Rigginsen",0,FALSE
"2507","5473_02","Earth","False","F/1133/P","PSO J318.5-22",60,"False",0,0,0,690,0,"Felice Rigginsen",690,FALSE
"2508","5481_01","Europa","True","B/209/S","TRAPPIST-1e",33,"True",0,0,0,0,0,"Muontak Susent",0,TRUE
"2509","5482_01","Earth","False","E/354/S","55 Cancri e",25,"False",5,471,0,1,216,"Andine Cofferson",693,FALSE
"2510","5482_02","Earth","False","F/1049/S","TRAPPIST-1e",37,"False",867,6,0,0,0,"",873,FALSE
"2511","5486_01","Mars","False","F/1051/S","",51,"False",29,0,1789,2,0,"Phams Sueke",1820,FALSE
"2512","5493_01","Earth","True","G/883/S","55 Cancri e",29,"False",0,0,0,0,0,"Vanard Booness",0,TRUE
"2513","5495_01","Mars","True","F/1138/P","TRAPPIST-1e",39,"False",0,0,0,0,0,"Clow Blité",0,TRUE
"2514","5498_01","Earth","True","G/883/P","TRAPPIST-1e",29,"False",0,0,0,0,0,"Charly Hanghanson",0,TRUE
"2515","5498_02","Earth","True","G/883/P","TRAPPIST-1e",27,"False",0,0,0,0,0,"Mael Hanghanson",0,TRUE
"2516","5502_01","Earth","False","F/1139/P","TRAPPIST-1e",38,"False",0,2016,0,4,0,"Moniey Llobsoney",2020,FALSE
"2517","5503_01","Earth","False","E/355/S","TRAPPIST-1e",13,"False",1601,1,0,1,0,"Antony Barrisey",1603,FALSE
"2518","5505_01","Earth","False","F/1054/S","",33,"False",588,1,0,2,64,"Derry Gaineyerson",655,FALSE
"2519","5505_02","Earth","","G/886/S","TRAPPIST-1e",45,"False",0,0,0,0,0,"Holey Whiters",0,FALSE
"2520","5505_03","Earth","False","G/886/S","55 Cancri e",0,"False",0,0,0,0,0,"Jeanny Whiters",0,FALSE
"2521","5513_01","Earth","True","G/888/S","PSO J318.5-22",18,"False",0,0,0,0,0,"Gracia Mayods",0,TRUE
"2522","5513_02","Earth","True","G/888/S","TRAPPIST-1e",0,"False",0,0,0,0,0,"Min Mayods",0,TRUE
"2523","5513_03","Earth","False","F/1056/S","TRAPPIST-1e",38,"False",28,0,0,696,0,"Dianya Mayods",724,FALSE
"2524","5513_04","Earth","","G/888/S","55 Cancri e",0,"False",0,0,0,0,0,"Stal Mayods",0,TRUE
"2525","5516_01","Earth","False","F/1057/S","55 Cancri e",21,"False",0,0,9,0,630,"Allyny Swanardy",639,FALSE
"2526","5518_01","Europa","False","A/68/S","55 Cancri e",56,"False",166,1006,0,1729,16,"Hadaton Fuelrad",2917,TRUE
"2527","5519_01","Europa","","A/69/S","TRAPPIST-1e",38,"False",0,374,223,629,78,"Errima Taptiritty",1304,TRUE
"2528","5525_01","Mars","False","F/1142/P","",35,"False",221,10,361,16,8,"Widous Kinad",616,FALSE
"2529","5532_01","Earth","False","E/359/S","55 Cancri e",34,"False",0,12,706,1,0,"Ginia Pittson",719,FALSE
"2530","5533_01","Earth","False","G/892/S","TRAPPIST-1e",15,"False",4,0,0,697,43,"Gerek Ricks",744,FALSE
"2531","5534_01","Earth","False","E/348/P","PSO J318.5-22",22,"False",0,225,117,0,317,"Byront Chardsonnon",659,FALSE
"2532","5542_01","Mars","False","F/1148/P","TRAPPIST-1e",28,"False",2287,0,276,16,0,"Zers Coflé",2579,FALSE
"2533","5547_01","Earth","True","G/887/P","TRAPPIST-1e",18,"False",0,0,0,0,0,"Etha Alvasquez",0,TRUE
"2534","5548_01","Europa","False","D/167/S","55 Cancri e",47,"False",0,2882,0,324,603,"Arino Stment",3809,TRUE
"2535","5549_01","Europa","True","D/177/P","TRAPPIST-1e",23,"False",0,0,0,0,0,"Steron Sloweber",0,TRUE
"2536","5553_01","Mars","True","F/1151/P","TRAPPIST-1e",44,"False",0,0,0,0,0,"Kokrus Traie",0,TRUE
"2537","5553_02","Mars","False","F/1151/P","TRAPPIST-1e",18,"False",163,0,1079,0,0,"Heales Traie",1242,FALSE
"2538","5554_01","Earth","True","G/889/P","TRAPPIST-1e",21,"False",0,0,0,0,0,"Jarena Mayder",0,TRUE
"2539","5558_01","Mars","False","","TRAPPIST-1e",65,"False",1004,0,108,47,22,"Rail Prité",1181,FALSE
"2540","5562_01","Europa","True","D/169/S","TRAPPIST-1e",18,"False",0,0,0,0,0,"",0,TRUE
"2541","5562_02","Europa","True","D/169/S","55 Cancri e",27,"False",0,0,0,0,0,"Solaron Ofracculy",0,TRUE
"2542","5564_01","Earth","False","F/1152/P","TRAPPIST-1e",16,"False",641,0,0,118,814,"Jimen Horndley",1573,FALSE
"2543","5565_01","Earth","False","G/898/S","TRAPPIST-1e",17,"False",17,275,0,616,0,"Melvia Dicksons",908,FALSE
"2544","5567_01","Earth","False","F/1064/S","TRAPPIST-1e",19,"False",1237,0,0,0,7,"Ela Hopperett",1244,FALSE
"2545","5570_01","Earth","True","G/899/S","PSO J318.5-22",33,"False",0,0,0,0,0,"Bettie Deckley",0,TRUE
"2546","5576_01","Earth","False","F/1065/S","TRAPPIST-1e",20,"False",296,0,397,0,1,"Mathy Davens",694,FALSE
"2547","5577_01","Earth","True","G/901/S","PSO J318.5-22",10,"",0,0,0,0,0,"Thery Briggston",0,TRUE
"2548","5577_02","Earth","False","G/901/S","TRAPPIST-1e",6,"False",0,0,0,0,0,"Belly Briggston",0,FALSE
"2549","5577_03","Earth","True","G/901/S","TRAPPIST-1e",0,"False",0,0,0,0,0,"Ivaney Englence",0,TRUE
"2550","5577_04","Earth","True","G/901/S","TRAPPIST-1e",0,"False",0,0,0,0,0,"",0,TRUE
"2551","5577_05","Earth","True","G/901/S","TRAPPIST-1e",4,"False",0,0,0,0,0,"Tyle Briggston",0,TRUE
"2552","5579_01","Europa","True","B/189/P","TRAPPIST-1e",27,"False",0,0,0,0,0,"Tabus Sivent",0,TRUE
"2553","5584_01","Mars","True","F/1157/P","TRAPPIST-1e",27,"False",0,0,0,0,0,"Pioss Lacke",0,TRUE
"2554","5584_02","Mars","False","E/350/P","55 Cancri e",54,"False",2083,0,21,0,0,"Turbix Lacke",2104,FALSE
"2555","5588_01","Mars","False","F/1066/S","TRAPPIST-1e",24,"False",18,25,0,0,1256,"Weres Cola",1299,FALSE
"2556","5588_02","Mars","True","F/1066/S","TRAPPIST-1e",47,"False",0,0,0,0,0,"Cobix Cola",0,TRUE
"2557","5588_03","Mars","True","F/1066/S","TRAPPIST-1e",16,"False",0,0,0,0,0,"Cocors Cola",0,TRUE
"2558","5588_04","","False","F/1066/S","TRAPPIST-1e",59,"False",4,10,1143,0,0,"Libers Dan",1157,FALSE
"2559","5588_05","Mars","True","F/1066/S","TRAPPIST-1e",31,"False",0,0,0,0,0,"Fes Cola",0,TRUE
"2560","5590_01","Mars","True","E/362/S","TRAPPIST-1e",28,"False",0,0,0,0,0,"Lychex Cread",0,TRUE
"2561","5593_01","Earth","False","F/1162/P","TRAPPIST-1e",23,"False",0,0,0,0,809,"Perryl Simpsonks",809,FALSE
"2562","5597_01","Earth","False","F/1068/S","55 Cancri e",19,"False",0,680,0,7,0,"Julin Traverdy",687,FALSE
"2563","5600_01","Earth","True","G/896/P","PSO J318.5-22",18,"False",0,0,0,0,0,"Vick Bartines",0,TRUE
"2564","5604_01","Mars","False","F/1070/S","PSO J318.5-22",28,"False",394,35,217,0,0,"Serkex Deeke",646,FALSE
"2565","5605_01","Earth","False","F/1071/S","TRAPPIST-1e",13,"False",730,0,402,0,0,"Ernice Hurles",1132,FALSE
"2566","5607_01","Mars","True","E/366/S","TRAPPIST-1e",33,"False",0,0,0,0,0,"Blat Bush",0,TRUE
"2567","5612_01","Earth","True","G/905/S","TRAPPIST-1e",28,"False",0,0,0,0,0,"Adria Hoppernardy",0,TRUE
"2568","5617_01","Earth","False","F/1074/S","TRAPPIST-1e",17,"False",2109,0,0,0,41,"Curtle Willynnedy",2150,FALSE
"2569","5620_01","Mars","False","E/351/P","TRAPPIST-1e",36,"True",79,0,1220,0,0,"Docoos Floaf",1299,FALSE
"2570","5620_02","Mars","False","F/1165/P","TRAPPIST-1e",29,"True",1221,0,460,0,0,"Wheals Floaf",1681,FALSE
"2571","5621_01","Earth","False","G/909/S","TRAPPIST-1e",18,"False",0,0,0,470,340,"Beula Bonder",810,FALSE
"2572","5624_01","Earth","True","G/910/S","TRAPPIST-1e",37,"False",0,0,0,0,0,"",0,TRUE
"2573","5630_01","Europa","False","B/215/S","TRAPPIST-1e",36,"False",0,0,0,0,0,"Isoton Cylistrand",0,TRUE
"2574","5632_01","Europa","True","C/177/P","TRAPPIST-1e",44,"False",0,0,0,0,0,"Altairk Ranicood",0,TRUE
"2575","5633_01","Earth","False","F/1167/P","TRAPPIST-1e",21,"False",733,8,130,0,61,"Idave Edwartizman",932,FALSE
